"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
18	0.930215783360841	5	5	"Churn"	"Yes"	0
19	0.904065356248015	5	5	"Churn"	"Yes"	0
20	0.922935200596912	5	5	"Churn"	"Yes"	0
21	0.936660762959892	5	5	"Churn"	"Yes"	0
22	0.936912246407439	5	5	"Churn"	"Yes"	0
23	0.920389441287879	5	5	"Churn"	"Yes"	0
24	0.918651793854239	5	5	"Churn"	"Yes"	0
25	0.897620458480021	5	5	"Churn"	"Yes"	0
26	0.908906857677349	5	5	"Churn"	"Yes"	0
27	0.940540332512315	5	5	"Churn"	"Yes"	0
28	0.942106803997498	5	5	"Churn"	"Yes"	0
29	0.915129286631212	5	5	"Churn"	"Yes"	0
30	0.914628130533772	5	5	"Churn"	"Yes"	0
1	0.908931826952506	6	6	"Churn"	"Yes"	0
2	0.930044593088071	6	6	"Churn"	"Yes"	0
3	0.925043676508853	6	6	"Churn"	"Yes"	0
4	0.914327594810379	6	6	"Churn"	"Yes"	0
5	0.888250089831118	6	6	"Churn"	"Yes"	0
6	0.908488920472899	6	6	"Churn"	"Yes"	0
7	0.941981250074452	6	6	"Churn"	"Yes"	0
8	0.94123627744511	6	6	"Churn"	"Yes"	0
9	0.933630743207023	6	6	"Churn"	"Yes"	0
10	0.915895814412414	6	6	"Churn"	"Yes"	0
11	0.915954139137194	6	6	"Churn"	"Yes"	0
12	0.922848664688427	6	6	"Churn"	"Yes"	0
13	0.92928432876218	6	6	"Churn"	"Yes"	0
14	0.895355616012437	6	6	"Churn"	"Yes"	0
15	0.918801398998015	6	6	"Churn"	"Yes"	0
16	0.900355851460713	6	6	"Churn"	"Yes"	0
17	0.960572388397183	6	6	"Churn"	"Yes"	0
18	0.935283295523709	6	6	"Churn"	"Yes"	0
19	0.934702951953559	6	6	"Churn"	"Yes"	0
20	0.877656213215706	6	6	"Churn"	"Yes"	0
21	0.92649139622986	6	6	"Churn"	"Yes"	0
22	0.920805351658077	6	6	"Churn"	"Yes"	0
23	0.938869213255755	6	6	"Churn"	"Yes"	0
