"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
16	0.683882389162562	2	3	"Churn"	"Yes"	0.1
17	0.866798951172844	3	3	"Churn"	"Yes"	0.1
18	0.661378452726382	2	3	"Churn"	"Yes"	0.1
19	0.659258734320743	2	3	"Churn"	"Yes"	0.1
20	0.860359220844928	3	3	"Churn"	"Yes"	0.1
21	0.66665221108454	3	3	"Churn"	"Yes"	0.1
22	0.637024355578526	2	3	"Churn"	"Yes"	0.1
23	0.691884860691507	2	3	"Churn"	"Yes"	0.1
24	0.85273391867958	3	3	"Churn"	"Yes"	0.1
25	0.669298902195609	3	3	"Churn"	"Yes"	0.1
26	0.685309333144355	2	3	"Churn"	"Yes"	0.1
27	0.879813456097444	3	3	"Churn"	"Yes"	0.1
28	0.708732756605097	2	3	"Churn"	"Yes"	0.1
29	0.887559508108176	3	3	"Churn"	"Yes"	0.1
30	0.686471547020055	3	3	"Churn"	"Yes"	0.1
1	0.891791417165669	4	4	"Churn"	"Yes"	0.1
2	0.886850714572691	4	4	"Churn"	"Yes"	0.1
3	0.868003901963175	4	4	"Churn"	"Yes"	0.1
4	0.889328835227273	4	4	"Churn"	"Yes"	0.1
5	0.848453004190709	4	4	"Churn"	"Yes"	0.1
6	0.893024171712696	4	4	"Churn"	"Yes"	0.1
7	0.899049297463195	4	4	"Churn"	"Yes"	0.1
8	0.880833528173954	4	4	"Churn"	"Yes"	0.1
9	0.890631717150592	4	4	"Churn"	"Yes"	0.1
10	0.873522870971962	4	4	"Churn"	"Yes"	0.1
11	0.87946231070274	4	4	"Churn"	"Yes"	0.1
12	0.88920104679803	4	4	"Churn"	"Yes"	0.1
13	0.891962207312064	4	4	"Churn"	"Yes"	0.1
14	0.884902840059791	4	4	"Churn"	"Yes"	0.1
15	0.868450180291205	4	4	"Churn"	"Yes"	0.1
16	0.8906369722777	4	4	"Churn"	"Yes"	0.1
17	0.899355008871625	4	4	"Churn"	"Yes"	0.1
18	0.887654945610928	4	4	"Churn"	"Yes"	0.1
19	0.885185185185185	4	4	"Churn"	"Yes"	0.1
20	0.838643971840693	4	4	"Churn"	"Yes"	0.1
21	0.881252153793137	4	4	"Churn"	"Yes"	0.1
22	0.906984524266792	4	4	"Churn"	"Yes"	0.1
23	0.883253225398432	4	4	"Churn"	"Yes"	0.1
24	0.86449062029303	4	4	"Churn"	"Yes"	0.1
25	0.887075848303393	4	4	"Churn"	"Yes"	0.1
26	0.931757677659317	4	4	"Churn"	"Yes"	0.1
27	0.85594816127603	4	4	"Churn"	"Yes"	0.1
28	0.837882620794333	4	4	"Churn"	"Yes"	0.1
29	0.906193867681602	4	4	"Churn"	"Yes"	0.1
30	0.884897812169589	4	4	"Churn"	"Yes"	0.1
1	0.926976356748368	5	5	"Churn"	"Yes"	0.1
2	0.921790413593692	5	5	"Churn"	"Yes"	0.1
3	0.853571428571429	5	5	"Churn"	"Yes"	0.1
4	0.840103045488231	5	5	"Churn"	"Yes"	0.1
5	0.932624155717298	5	5	"Churn"	"Yes"	0.1
6	0.915193229831365	5	5	"Churn"	"Yes"	0.1
7	0.903982300884956	5	5	"Churn"	"Yes"	0.1
8	0.888860068567304	5	5	"Churn"	"Yes"	0.1
9	0.894486942759166	5	5	"Churn"	"Yes"	0.1
10	0.909582069782844	5	5	"Churn"	"Yes"	0.1
11	0.857387375051349	5	5	"Churn"	"Yes"	0.1
12	0.862742660984849	5	5	"Churn"	"Yes"	0.1
13	0.881655357906962	5	5	"Churn"	"Yes"	0.1
14	0.865634238728751	5	5	"Churn"	"Yes"	0.1
15	0.876169431211617	5	5	"Churn"	"Yes"	0.1
16	0.887970999337725	5	5	"Churn"	"Yes"	0.1
17	0.883945066053191	5	5	"Churn"	"Yes"	0.1
18	0.870809950387489	5	5	"Churn"	"Yes"	0.1
19	0.939813215481196	5	5	"Churn"	"Yes"	0.1
20	0.897017645815723	5	5	"Churn"	"Yes"	0.1
21	0.878450390189521	5	5	"Churn"	"Yes"	0.1
22	0.8687250499002	5	5	"Churn"	"Yes"	0.1
23	0.917232806577069	5	5	"Churn"	"Yes"	0.1
24	0.889909111474843	5	5	"Churn"	"Yes"	0.1
25	0.878271243842365	5	5	"Churn"	"Yes"	0.1
26	0.90518121325667	5	5	"Churn"	"Yes"	0.1
27	0.870858563481514	5	5	"Churn"	"Yes"	0.1
28	0.882503246095751	5	5	"Churn"	"Yes"	0.1
29	0.881634758683939	5	5	"Churn"	"Yes"	0.1
30	0.91201226309922	5	5	"Churn"	"Yes"	0.1
1	0.919503519913356	6	6	"Churn"	"Yes"	0.1
2	0.92404498961876	6	6	"Churn"	"Yes"	0.1
3	0.919620632069824	6	6	"Churn"	"Yes"	0.1
4	0.876772681079084	6	6	"Churn"	"Yes"	0.1
5	0.831947538327754	6	6	"Churn"	"Yes"	0.1
6	0.917825050430955	6	6	"Churn"	"Yes"	0.1
7	0.879009819967267	6	6	"Churn"	"Yes"	0.1
8	0.922892992424242	6	6	"Churn"	"Yes"	0.1
9	0.921319860279441	6	6	"Churn"	"Yes"	0.1
10	0.926247969280756	6	6	"Churn"	"Yes"	0.1
11	0.893042967438738	6	6	"Churn"	"Yes"	0.1
12	0.880704365079365	6	6	"Churn"	"Yes"	0.1
13	0.889525442078672	6	6	"Churn"	"Yes"	0.1
14	0.904584580838323	6	6	"Churn"	"Yes"	0.1
15	0.888032137017562	6	6	"Churn"	"Yes"	0.1
16	0.873858220211161	6	6	"Churn"	"Yes"	0.1
17	0.879379457545942	6	6	"Churn"	"Yes"	0.1
18	0.94046265328874	6	6	"Churn"	"Yes"	0.1
19	0.885629499299937	6	6	"Churn"	"Yes"	0.1
20	0.938935644751355	6	6	"Churn"	"Yes"	0.1
21	0.9062764158918	6	6	"Churn"	"Yes"	0.1
22	0.876281904041291	6	6	"Churn"	"Yes"	0.1
23	0.887612452651515	6	6	"Churn"	"Yes"	0.1
24	0.902821218173368	6	6	"Churn"	"Yes"	0.1
25	0.928361626624467	6	6	"Churn"	"Yes"	0.1
26	0.899690064856798	6	6	"Churn"	"Yes"	0.1
27	0.913403614457831	6	6	"Churn"	"Yes"	0.1
28	0.881923896892564	6	6	"Churn"	"Yes"	0.1
29	0.884592864651949	6	6	"Churn"	"Yes"	0.1
30	0.892725267347624	6	6	"Churn"	"Yes"	0.1
1	0.90889927904291	7	7	"Churn"	"Yes"	0.1
2	0.89746032866335	7	7	"Churn"	"Yes"	0.1
3	0.902879149092243	7	7	"Churn"	"Yes"	0.1
4	0.877752725059481	7	7	"Churn"	"Yes"	0.1
5	0.853075099800399	7	7	"Churn"	"Yes"	0.1
6	0.888983408748115	7	7	"Churn"	"Yes"	0.1
7	0.896525155568103	7	7	"Churn"	"Yes"	0.1
8	0.855093114599725	7	7	"Churn"	"Yes"	0.1
9	0.889016696294747	7	7	"Churn"	"Yes"	0.1
10	0.840360811329872	7	7	"Churn"	"Yes"	0.1
11	0.912584667385258	7	7	"Churn"	"Yes"	0.1
12	0.899181669394435	7	7	"Churn"	"Yes"	0.1
13	0.889356072073284	7	7	"Churn"	"Yes"	0.1
14	0.910123827138217	7	7	"Churn"	"Yes"	0.1
15	0.901653903612474	7	7	"Churn"	"Yes"	0.1
16	0.913024892512421	7	7	"Churn"	"Yes"	0.1
17	0.913510878489327	7	7	"Churn"	"Yes"	0.1
18	0.886335757740964	7	7	"Churn"	"Yes"	0.1
19	0.876575345837641	7	7	"Churn"	"Yes"	0.1
20	0.884325824627443	7	7	"Churn"	"Yes"	0.1
21	0.876636455186304	7	7	"Churn"	"Yes"	0.1
22	0.919335874410492	7	7	"Churn"	"Yes"	0.1
23	0.868037507007083	7	7	"Churn"	"Yes"	0.1
24	0.892236498793876	7	7	"Churn"	"Yes"	0.1
25	0.911152274649481	7	7	"Churn"	"Yes"	0.1
26	0.879945610928409	7	7	"Churn"	"Yes"	0.1
27	0.912980806120995	7	7	"Churn"	"Yes"	0.1
28	0.912919207317073	7	7	"Churn"	"Yes"	0.1
29	0.885725976151508	7	7	"Churn"	"Yes"	0.1
30	0.885003779102184	7	7	"Churn"	"Yes"	0.1
1	0.91055604785113	8	8	"Churn"	"Yes"	0.1
2	0.878100781948947	8	8	"Churn"	"Yes"	0.1
3	0.87530823019286	8	8	"Churn"	"Yes"	0.1
4	0.858225028306996	8	8	"Churn"	"Yes"	0.1
5	0.911251415349776	8	8	"Churn"	"Yes"	0.1
6	0.879031251772446	8	8	"Churn"	"Yes"	0.1
7	0.901698626893939	8	8	"Churn"	"Yes"	0.1
8	0.921581188529223	8	8	"Churn"	"Yes"	0.1
9	0.918998229193018	8	8	"Churn"	"Yes"	0.1
10	0.882111247496608	8	8	"Churn"	"Yes"	0.1
11	0.913587848932677	8	8	"Churn"	"Yes"	0.1
12	0.873804680896027	8	8	"Churn"	"Yes"	0.1
13	0.878775263951735	8	8	"Churn"	"Yes"	0.1
14	0.854428198690494	8	8	"Churn"	"Yes"	0.1
15	0.861206032909273	8	8	"Churn"	"Yes"	0.1
16	0.865864253393665	8	8	"Churn"	"Yes"	0.1
17	0.936547713255706	8	8	"Churn"	"Yes"	0.1
18	0.863788838612368	8	8	"Churn"	"Yes"	0.1
19	0.931368921479588	8	8	"Churn"	"Yes"	0.1
20	0.880785293714912	8	8	"Churn"	"Yes"	0.1
21	0.887851184408125	8	8	"Churn"	"Yes"	0.1
22	0.901284894742711	8	8	"Churn"	"Yes"	0.1
23	0.882401990968801	8	8	"Churn"	"Yes"	0.1
24	0.871137254901961	8	8	"Churn"	"Yes"	0.1
25	0.847493362486335	8	8	"Churn"	"Yes"	0.1
26	0.865025641025641	8	8	"Churn"	"Yes"	0.1
27	0.823069870023666	8	8	"Churn"	"Yes"	0.1
28	0.904390747862021	8	8	"Churn"	"Yes"	0.1
29	0.874057093954398	8	8	"Churn"	"Yes"	0.1
30	0.915005464069036	8	8	"Churn"	"Yes"	0.1
1	0.866105562809519	9	9	"Churn"	"Yes"	0.1
2	0.865521096330909	9	9	"Churn"	"Yes"	0.1
3	0.860030733677201	9	9	"Churn"	"Yes"	0.1
4	0.909142876940133	9	9	"Churn"	"Yes"	0.1
5	0.912585786398956	9	9	"Churn"	"Yes"	0.1
6	0.91508029592205	9	9	"Churn"	"Yes"	0.1
7	0.879068108576305	9	9	"Churn"	"Yes"	0.1
8	0.863335828343313	9	9	"Churn"	"Yes"	0.1
9	0.89694934666042	9	9	"Churn"	"Yes"	0.1
10	0.905813834154351	9	9	"Churn"	"Yes"	0.1
11	0.895294885048983	9	9	"Churn"	"Yes"	0.1
12	0.873914282528157	9	9	"Churn"	"Yes"	0.1
13	0.842212301587302	9	9	"Churn"	"Yes"	0.1
14	0.846021894766936	9	9	"Churn"	"Yes"	0.1
15	0.916234369669807	9	9	"Churn"	"Yes"	0.1
16	0.923396070075758	9	9	"Churn"	"Yes"	0.1
17	0.870614613558428	9	9	"Churn"	"Yes"	0.1
18	0.798468552723872	9	9	"Churn"	"Yes"	0.1
19	0.921098149637973	9	9	"Churn"	"Yes"	0.1
20	0.886622536945813	9	9	"Churn"	"Yes"	0.1
21	0.907355196679899	9	9	"Churn"	"Yes"	0.1
22	0.90079673532841	9	9	"Churn"	"Yes"	0.1
23	0.878879803042293	9	9	"Churn"	"Yes"	0.1
24	0.88773716164938	9	9	"Churn"	"Yes"	0.1
25	0.854925982644206	9	9	"Churn"	"Yes"	0.1
26	0.886119073066459	9	9	"Churn"	"Yes"	0.1
27	0.876661497563137	9	9	"Churn"	"Yes"	0.1
28	0.859777492511767	9	9	"Churn"	"Yes"	0.1
29	0.883497429744386	9	9	"Churn"	"Yes"	0.1
30	0.822395683866154	9	9	"Churn"	"Yes"	0.1
1	0.852808851396785	10	10	"Churn"	"Yes"	0.1
2	0.857294180745508	10	10	"Churn"	"Yes"	0.1
3	0.874226729966911	10	10	"Churn"	"Yes"	0.1
4	0.881634992458522	10	10	"Churn"	"Yes"	0.1
5	0.847728613569321	10	10	"Churn"	"Yes"	0.1
6	0.871685310838071	10	10	"Churn"	"Yes"	0.1
7	0.880402943927534	10	10	"Churn"	"Yes"	0.1
8	0.837471334658309	10	10	"Churn"	"Yes"	0.1
9	0.874788235443973	10	10	"Churn"	"Yes"	0.1
10	0.86319397993311	10	10	"Churn"	"Yes"	0.1
11	0.835662970482586	10	10	"Churn"	"Yes"	0.1
12	0.900983436853002	10	10	"Churn"	"Yes"	0.1
13	0.874771369345202	10	10	"Churn"	"Yes"	0.1
14	0.828608700584198	10	10	"Churn"	"Yes"	0.1
15	0.839328662553592	10	10	"Churn"	"Yes"	0.1
16	0.874310219168098	10	10	"Churn"	"Yes"	0.1
17	0.877189371257485	10	10	"Churn"	"Yes"	0.1
18	0.901036401872959	10	10	"Churn"	"Yes"	0.1
19	0.898391226260079	10	10	"Churn"	"Yes"	0.1
20	0.871837736731354	10	10	"Churn"	"Yes"	0.1
21	0.900841133316469	10	10	"Churn"	"Yes"	0.1
22	0.827287990004685	10	10	"Churn"	"Yes"	0.1
23	0.899109343248735	10	10	"Churn"	"Yes"	0.1
24	0.828932467736329	10	10	"Churn"	"Yes"	0.1
25	0.88722047734999	10	10	"Churn"	"Yes"	0.1
26	0.903853188635532	10	10	"Churn"	"Yes"	0.1
27	0.834787350054526	10	10	"Churn"	"Yes"	0.1
28	0.8531695091387	10	10	"Churn"	"Yes"	0.1
29	0.903720238095238	10	10	"Churn"	"Yes"	0.1
30	0.854606334841629	10	10	"Churn"	"Yes"	0.1
1	0.901308521477986	11	11	"Churn"	"Yes"	0.1
2	0.87716521586213	11	11	"Churn"	"Yes"	0.1
3	0.876437777161863	11	11	"Churn"	"Yes"	0.1
4	0.891694537346711	11	11	"Churn"	"Yes"	0.1
5	0.881160217617214	11	11	"Churn"	"Yes"	0.1
6	0.869804495073892	11	11	"Churn"	"Yes"	0.1
7	0.859318274746924	11	11	"Churn"	"Yes"	0.1
8	0.865037222135457	11	11	"Churn"	"Yes"	0.1
9	0.909074066449833	11	11	"Churn"	"Yes"	0.1
10	0.854033182503771	11	11	"Churn"	"Yes"	0.1
11	0.87185650887574	11	11	"Churn"	"Yes"	0.1
12	0.853898453093812	11	11	"Churn"	"Yes"	0.1
13	0.851037186946623	11	11	"Churn"	"Yes"	0.1
14	0.886567265795207	11	11	"Churn"	"Yes"	0.1
15	0.840772964015152	11	11	"Churn"	"Yes"	0.1
16	0.894771821001329	11	11	"Churn"	"Yes"	0.1
17	0.888005855902959	11	11	"Churn"	"Yes"	0.1
18	0.921319251201619	11	11	"Churn"	"Yes"	0.1
19	0.881659483049817	11	11	"Churn"	"Yes"	0.1
20	0.880336777965334	11	11	"Churn"	"Yes"	0.1
21	0.872616682352121	11	11	"Churn"	"Yes"	0.1
22	0.800126269873156	11	11	"Churn"	"Yes"	0.1
23	0.860283329117126	11	11	"Churn"	"Yes"	0.1
24	0.866466087214917	11	11	"Churn"	"Yes"	0.1
25	0.876342061795569	11	11	"Churn"	"Yes"	0.1
26	0.865709273008238	11	11	"Churn"	"Yes"	0.1
27	0.8575827605513	11	11	"Churn"	"Yes"	0.1
28	0.841389728096677	11	11	"Churn"	"Yes"	0.1
29	0.862130517132526	11	11	"Churn"	"Yes"	0.1
30	0.853978708047636	11	11	"Churn"	"Yes"	0.1
1	0.829422854013018	12	12	"Churn"	"Yes"	0.1
2	0.842067497147428	12	12	"Churn"	"Yes"	0.1
3	0.880982258008296	12	12	"Churn"	"Yes"	0.1
4	0.853600201409869	12	12	"Churn"	"Yes"	0.1
5	0.84403080872914	12	12	"Churn"	"Yes"	0.1
6	0.862189921843314	12	12	"Churn"	"Yes"	0.1
7	0.86987958849661	12	12	"Churn"	"Yes"	0.1
8	0.820402298850575	12	12	"Churn"	"Yes"	0.1
9	0.851710407239819	12	12	"Churn"	"Yes"	0.1
10	0.848064722260258	12	12	"Churn"	"Yes"	0.1
11	0.810770239265814	12	12	"Churn"	"Yes"	0.1
12	0.844567119155354	12	12	"Churn"	"Yes"	0.1
13	0.860338539645941	12	12	"Churn"	"Yes"	0.1
14	0.832771164021164	12	12	"Churn"	"Yes"	0.1
15	0.826106194690265	12	12	"Churn"	"Yes"	0.1
16	0.86009466694749	12	12	"Churn"	"Yes"	0.1
17	0.864429355570149	12	12	"Churn"	"Yes"	0.1
18	0.799390648567119	12	12	"Churn"	"Yes"	0.1
19	0.909564641500227	12	12	"Churn"	"Yes"	0.1
20	0.804289967520751	12	12	"Churn"	"Yes"	0.1
21	0.842996583699366	12	12	"Churn"	"Yes"	0.1
22	0.869287421668066	12	12	"Churn"	"Yes"	0.1
23	0.885720130932897	12	12	"Churn"	"Yes"	0.1
24	0.884278175515504	12	12	"Churn"	"Yes"	0.1
25	0.869043543749144	12	12	"Churn"	"Yes"	0.1
26	0.875987230038	12	12	"Churn"	"Yes"	0.1
27	0.87427660059239	12	12	"Churn"	"Yes"	0.1
28	0.883702147298873	12	12	"Churn"	"Yes"	0.1
29	0.876905018472906	12	12	"Churn"	"Yes"	0.1
30	0.858682528409091	12	12	"Churn"	"Yes"	0.1
1	0.864452488687783	13	13	"Churn"	"Yes"	0.1
2	0.84562777647884	13	13	"Churn"	"Yes"	0.1
3	0.84956862745098	13	13	"Churn"	"Yes"	0.1
4	0.873255086696741	13	13	"Churn"	"Yes"	0.1
5	0.830318496026875	13	13	"Churn"	"Yes"	0.1
6	0.866915422885572	13	13	"Churn"	"Yes"	0.1
7	0.884388359891178	13	13	"Churn"	"Yes"	0.1
8	0.860418063544718	13	13	"Churn"	"Yes"	0.1
9	0.8750684652324	13	13	"Churn"	"Yes"	0.1
10	0.864007486402633	13	13	"Churn"	"Yes"	0.1
11	0.848746664614122	13	13	"Churn"	"Yes"	0.1
12	0.876802413273001	13	13	"Churn"	"Yes"	0.1
13	0.856065390594637	13	13	"Churn"	"Yes"	0.1
14	0.827752601544142	13	13	"Churn"	"Yes"	0.1
15	0.865098199672668	13	13	"Churn"	"Yes"	0.1
16	0.861236992279288	13	13	"Churn"	"Yes"	0.1
17	0.877362878738937	13	13	"Churn"	"Yes"	0.1
18	0.829906486742424	13	13	"Churn"	"Yes"	0.1
19	0.827256631180079	13	13	"Churn"	"Yes"	0.1
20	0.869947902734788	13	13	"Churn"	"Yes"	0.1
21	0.850286400591279	13	13	"Churn"	"Yes"	0.1
22	0.890317118226601	13	13	"Churn"	"Yes"	0.1
23	0.84415629683851	13	13	"Churn"	"Yes"	0.1
24	0.906013165565488	13	13	"Churn"	"Yes"	0.1
25	0.840544525967487	13	13	"Churn"	"Yes"	0.1
26	0.865569526627219	13	13	"Churn"	"Yes"	0.1
27	0.809913490764555	13	13	"Churn"	"Yes"	0.1
28	0.810957971754296	13	13	"Churn"	"Yes"	0.1
29	0.863188293279693	13	13	"Churn"	"Yes"	0.1
30	0.822908793537116	13	13	"Churn"	"Yes"	0.1
1	0.864677990278952	14	14	"Churn"	"Yes"	0.1
2	0.818449310252589	14	14	"Churn"	"Yes"	0.1
3	0.844255926223139	14	14	"Churn"	"Yes"	0.1
4	0.842321606786427	14	14	"Churn"	"Yes"	0.1
5	0.852941524621212	14	14	"Churn"	"Yes"	0.1
6	0.877347598522167	14	14	"Churn"	"Yes"	0.1
7	0.841594575637129	14	14	"Churn"	"Yes"	0.1
8	0.879094567181386	14	14	"Churn"	"Yes"	0.1
9	0.847569304941744	14	14	"Churn"	"Yes"	0.1
10	0.872645729489816	14	14	"Churn"	"Yes"	0.1
11	0.867151753523435	14	14	"Churn"	"Yes"	0.1
12	0.829865105092544	14	14	"Churn"	"Yes"	0.1
13	0.857963875205255	14	14	"Churn"	"Yes"	0.1
14	0.863608146661031	14	14	"Churn"	"Yes"	0.1
15	0.888059701492537	14	14	"Churn"	"Yes"	0.1
16	0.864340354976071	14	14	"Churn"	"Yes"	0.1
17	0.856830018939394	14	14	"Churn"	"Yes"	0.1
18	0.844622331691297	14	14	"Churn"	"Yes"	0.1
19	0.869953842315369	14	14	"Churn"	"Yes"	0.1
20	0.844229741546833	14	14	"Churn"	"Yes"	0.1
21	0.799327127048682	14	14	"Churn"	"Yes"	0.1
22	0.871101639263013	14	14	"Churn"	"Yes"	0.1
23	0.833955223880597	14	14	"Churn"	"Yes"	0.1
24	0.824776770862443	14	14	"Churn"	"Yes"	0.1
25	0.859907645545943	14	14	"Churn"	"Yes"	0.1
26	0.828333980308431	14	14	"Churn"	"Yes"	0.1
27	0.829915027605245	14	14	"Churn"	"Yes"	0.1
28	0.847119116704978	14	14	"Churn"	"Yes"	0.1
29	0.821985522736106	14	14	"Churn"	"Yes"	0.1
30	0.791017551445055	14	14	"Churn"	"Yes"	0.1
1	0.804855650576824	15	15	"Churn"	"Yes"	0.1
2	0.834271494537373	15	15	"Churn"	"Yes"	0.1
3	0.902070217231014	15	15	"Churn"	"Yes"	0.1
4	0.857555397635506	14	15	"Churn"	"Yes"	0.1
5	0.822900763358779	15	15	"Churn"	"Yes"	0.1
6	0.838014914772727	15	15	"Churn"	"Yes"	0.1
7	0.829052396878484	15	15	"Churn"	"Yes"	0.1
8	0.852391420520793	15	15	"Churn"	"Yes"	0.1
9	0.820882003505429	15	15	"Churn"	"Yes"	0.1
10	0.84532201601688	15	15	"Churn"	"Yes"	0.1
11	0.84861262949659	15	15	"Churn"	"Yes"	0.1
12	0.856444472552492	15	15	"Churn"	"Yes"	0.1
13	0.853342390931423	15	15	"Churn"	"Yes"	0.1
14	0.82672565367818	15	15	"Churn"	"Yes"	0.1
15	0.851319983370288	15	15	"Churn"	"Yes"	0.1
16	0.86882784423768	15	15	"Churn"	"Yes"	0.1
17	0.828373003580854	15	15	"Churn"	"Yes"	0.1
18	0.866524433013795	15	15	"Churn"	"Yes"	0.1
19	0.843374676644494	15	15	"Churn"	"Yes"	0.1
20	0.825900875081203	15	15	"Churn"	"Yes"	0.1
21	0.823405842851403	15	15	"Churn"	"Yes"	0.1
22	0.898882034463012	15	15	"Churn"	"Yes"	0.1
23	0.85061553030303	15	15	"Churn"	"Yes"	0.1
24	0.812974051896208	15	15	"Churn"	"Yes"	0.1
25	0.870188215265298	15	15	"Churn"	"Yes"	0.1
26	0.875628591954023	15	15	"Churn"	"Yes"	0.1
27	0.856244081439394	15	15	"Churn"	"Yes"	0.1
28	0.865402054755209	15	15	"Churn"	"Yes"	0.1
29	0.856115608398685	15	15	"Churn"	"Yes"	0.1
30	0.893664155959238	15	15	"Churn"	"Yes"	0.1
1	0.819516822666329	16	16	"Churn"	"Yes"	0.1
2	0.847144609513425	16	16	"Churn"	"Yes"	0.1
3	0.80915216036062	16	16	"Churn"	"Yes"	0.1
4	0.849640793378104	16	16	"Churn"	"Yes"	0.1
5	0.815957446808511	16	16	"Churn"	"Yes"	0.1
6	0.820256311943021	16	16	"Churn"	"Yes"	0.1
7	0.843865917985367	16	16	"Churn"	"Yes"	0.1
8	0.869875909285409	16	16	"Churn"	"Yes"	0.1
9	0.828632340590477	16	16	"Churn"	"Yes"	0.1
10	0.85149938381487	16	16	"Churn"	"Yes"	0.1
11	0.810883814291201	16	16	"Churn"	"Yes"	0.1
12	0.864506270299531	16	16	"Churn"	"Yes"	0.1
13	0.859481566686419	16	16	"Churn"	"Yes"	0.1
