"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
28	0.871339303711809	22	22	"Corte 1"	"Yes"	0.5
29	0.934755139149998	21	22	"Corte 1"	"Yes"	0.5
30	0.893133417573273	19	22	"Corte 1"	"Yes"	0.5
1	0.893292260833449	21	23	"Corte 1"	"Yes"	0.5
2	0.892591379926182	21	23	"Corte 1"	"Yes"	0.5
3	0.846732610754499	20	23	"Corte 1"	"Yes"	0.5
4	0.915800036489692	23	23	"Corte 1"	"Yes"	0.5
5	0.831717623663932	22	23	"Corte 1"	"Yes"	0.5
6	0.893987823439878	23	23	"Corte 1"	"Yes"	0.5
7	0.885103357760035	22	23	"Corte 1"	"Yes"	0.5
8	0.884596529071478	23	23	"Corte 1"	"Yes"	0.5
9	0.841435185185185	22	23	"Corte 1"	"Yes"	0.5
10	0.883544788362682	20	23	"Corte 1"	"Yes"	0.5
11	0.902230193387399	22	23	"Corte 1"	"Yes"	0.5
12	0.901107298814722	21	23	"Corte 1"	"Yes"	0.5
13	0.897517226293339	23	23	"Corte 1"	"Yes"	0.5
14	0.875967623252391	23	23	"Corte 1"	"Yes"	0.5
15	0.914457737117836	21	23	"Corte 1"	"Yes"	0.5
16	0.852176339285714	19	23	"Corte 1"	"Yes"	0.5
17	0.866674429436423	23	23	"Corte 1"	"Yes"	0.5
18	0.856633771929825	23	23	"Corte 1"	"Yes"	0.5
19	0.861311983471074	22	23	"Corte 1"	"Yes"	0.5
20	0.942989172044187	23	23	"Corte 1"	"Yes"	0.5
21	0.892458226704802	23	23	"Corte 1"	"Yes"	0.5
22	0.899072847682119	21	23	"Corte 1"	"Yes"	0.5
23	0.8625	22	23	"Corte 1"	"Yes"	0.5
24	0.908864221364221	23	23	"Corte 1"	"Yes"	0.5
25	0.938247905863582	23	23	"Corte 1"	"Yes"	0.5
26	0.934963044466238	23	23	"Corte 1"	"Yes"	0.5
27	0.910267857142857	23	23	"Corte 1"	"Yes"	0.5
28	0.88355276141073	21	23	"Corte 1"	"Yes"	0.5
29	0.967268318965517	23	23	"Corte 1"	"Yes"	0.5
30	0.871210610291185	19	23	"Corte 1"	"Yes"	0.5
1	0.874825488631831	24	24	"Corte 1"	"Yes"	0.5
2	0.900132450331126	23	24	"Corte 1"	"Yes"	0.5
3	0.860886342039335	23	24	"Corte 1"	"Yes"	0.5
4	0.874712332475971	22	24	"Corte 1"	"Yes"	0.5
5	0.892268591964257	24	24	"Corte 1"	"Yes"	0.5
6	0.879850280723643	18	24	"Corte 1"	"Yes"	0.5
7	0.881025850023288	23	24	"Corte 1"	"Yes"	0.5
8	0.872554727526782	19	24	"Corte 1"	"Yes"	0.5
9	0.91227232101581	24	24	"Corte 1"	"Yes"	0.5
10	0.919328465507034	20	24	"Corte 1"	"Yes"	0.5
11	0.855897435897436	24	24	"Corte 1"	"Yes"	0.5
12	0.882053194133731	23	24	"Corte 1"	"Yes"	0.5
13	0.855761589403974	23	24	"Corte 1"	"Yes"	0.5
14	0.863432267884323	24	24	"Corte 1"	"Yes"	0.5
15	0.898786272321429	23	24	"Corte 1"	"Yes"	0.5
16	0.837025669642857	24	24	"Corte 1"	"Yes"	0.5
17	0.92350441320693	20	24	"Corte 1"	"Yes"	0.5
18	0.914029805810628	23	24	"Corte 1"	"Yes"	0.5
19	0.900947001162984	24	24	"Corte 1"	"Yes"	0.5
20	0.824724061810155	23	24	"Corte 1"	"Yes"	0.5
21	0.911416094822208	22	24	"Corte 1"	"Yes"	0.5
22	0.881809116809117	21	24	"Corte 1"	"Yes"	0.5
23	0.912259013980868	23	24	"Corte 1"	"Yes"	0.5
24	0.882777507614343	17	24	"Corte 1"	"Yes"	0.5
25	0.850355956336023	22	24	"Corte 1"	"Yes"	0.5
26	0.834430803571429	24	24	"Corte 1"	"Yes"	0.5
27	0.910532647927376	20	24	"Corte 1"	"Yes"	0.5
28	0.872935982339956	24	24	"Corte 1"	"Yes"	0.5
29	0.893632478632479	23	24	"Corte 1"	"Yes"	0.5
30	0.873889019209216	22	24	"Corte 1"	"Yes"	0.5
1	0.843874373900095	22	25	"Corte 1"	"Yes"	0.5
2	0.847251418204855	23	25	"Corte 1"	"Yes"	0.5
3	0.89189817346604	23	25	"Corte 1"	"Yes"	0.5
4	0.914160245256442	21	25	"Corte 1"	"Yes"	0.5
5	0.88965141994594	18	25	"Corte 1"	"Yes"	0.5
6	0.889127117752289	23	25	"Corte 1"	"Yes"	0.5
7	0.901047775432012	19	25	"Corte 1"	"Yes"	0.5
8	0.91450456417197	17	25	"Corte 1"	"Yes"	0.5
9	0.878452048834174	23	25	"Corte 1"	"Yes"	0.5
10	0.879910714285714	22	25	"Corte 1"	"Yes"	0.5
11	0.924273504273504	25	25	"Corte 1"	"Yes"	0.5
12	0.832369028807585	22	25	"Corte 1"	"Yes"	0.5
13	0.893886176925825	24	25	"Corte 1"	"Yes"	0.5
14	0.862451737451737	17	25	"Corte 1"	"Yes"	0.5
15	0.908489066124534	24	25	"Corte 1"	"Yes"	0.5
16	0.902670527670528	18	25	"Corte 1"	"Yes"	0.5
17	0.891023768423848	19	25	"Corte 1"	"Yes"	0.5
18	0.890769230769231	25	25	"Corte 1"	"Yes"	0.5
19	0.855294590992531	20	25	"Corte 1"	"Yes"	0.5
20	0.923130580357143	25	25	"Corte 1"	"Yes"	0.5
21	0.816706217370669	21	25	"Corte 1"	"Yes"	0.5
22	0.817567567567568	24	25	"Corte 1"	"Yes"	0.5
23	0.836411859429762	24	25	"Corte 1"	"Yes"	0.5
24	0.91396739297932	21	25	"Corte 1"	"Yes"	0.5
25	0.834289171840471	24	25	"Corte 1"	"Yes"	0.5
26	0.853760683760684	22	25	"Corte 1"	"Yes"	0.5
27	0.889092060932416	20	25	"Corte 1"	"Yes"	0.5
28	0.841012249808597	24	25	"Corte 1"	"Yes"	0.5
29	0.89921386817174	25	25	"Corte 1"	"Yes"	0.5
30	0.913027398526828	24	25	"Corte 1"	"Yes"	0.5
1	0.9003882751832	23	26	"Corte 1"	"Yes"	0.5
2	0.927230436949659	26	26	"Corte 1"	"Yes"	0.5
3	0.893094447081158	23	26	"Corte 1"	"Yes"	0.5
4	0.859677828513445	20	26	"Corte 1"	"Yes"	0.5
5	0.883795857587654	21	26	"Corte 1"	"Yes"	0.5
6	0.837837837837838	25	26	"Corte 1"	"Yes"	0.5
7	0.88719957508963	19	26	"Corte 1"	"Yes"	0.5
8	0.925339784879958	23	26	"Corte 1"	"Yes"	0.5
9	0.860978112175103	25	26	"Corte 1"	"Yes"	0.5
10	0.863577863577864	24	26	"Corte 1"	"Yes"	0.5
11	0.88767363009953	26	26	"Corte 1"	"Yes"	0.5
12	0.901372426699938	26	26	"Corte 1"	"Yes"	0.5
13	0.876232523914643	26	26	"Corte 1"	"Yes"	0.5
14	0.912645137880987	21	26	"Corte 1"	"Yes"	0.5
15	0.889700801105679	23	26	"Corte 1"	"Yes"	0.5
16	0.899075795690692	22	26	"Corte 1"	"Yes"	0.5
17	0.855069717070529	24	26	"Corte 1"	"Yes"	0.5
18	0.951590632191688	24	26	"Corte 1"	"Yes"	0.5
19	0.842940848214286	19	26	"Corte 1"	"Yes"	0.5
20	0.890395905464399	25	26	"Corte 1"	"Yes"	0.5
21	0.860561248253377	25	26	"Corte 1"	"Yes"	0.5
22	0.894597186700767	25	26	"Corte 1"	"Yes"	0.5
23	0.868393960192176	22	26	"Corte 1"	"Yes"	0.5
24	0.894343851886353	26	26	"Corte 1"	"Yes"	0.5
25	0.862451737451737	26	26	"Corte 1"	"Yes"	0.5
26	0.897522522522523	22	26	"Corte 1"	"Yes"	0.5
27	0.876527422563228	22	26	"Corte 1"	"Yes"	0.5
28	0.844802952732468	20	26	"Corte 1"	"Yes"	0.5
29	0.886583406162781	25	26	"Corte 1"	"Yes"	0.5
30	0.89662222478187	26	26	"Corte 1"	"Yes"	0.5
1	0.861372873701641	22	27	"Corte 1"	"Yes"	0.5
2	0.888200976306703	21	27	"Corte 1"	"Yes"	0.5
3	0.905265257279617	25	27	"Corte 1"	"Yes"	0.5
4	0.85761957730812	22	27	"Corte 1"	"Yes"	0.5
5	0.902159510586113	27	27	"Corte 1"	"Yes"	0.5
6	0.856555772994129	24	27	"Corte 1"	"Yes"	0.5
7	0.9033535165347	25	27	"Corte 1"	"Yes"	0.5
8	0.868810667712521	19	27	"Corte 1"	"Yes"	0.5
9	0.892252066115703	21	27	"Corte 1"	"Yes"	0.5
10	0.891104906262465	24	27	"Corte 1"	"Yes"	0.5
11	0.859514508928571	27	27	"Corte 1"	"Yes"	0.5
12	0.90010561520859	27	27	"Corte 1"	"Yes"	0.5
13	0.879578893962456	27	27	"Corte 1"	"Yes"	0.5
14	0.902260743266711	25	27	"Corte 1"	"Yes"	0.5
15	0.884844645376796	27	27	"Corte 1"	"Yes"	0.5
16	0.88950937375349	20	27	"Corte 1"	"Yes"	0.5
17	0.910951671855963	19	27	"Corte 1"	"Yes"	0.5
18	0.86875	23	27	"Corte 1"	"Yes"	0.5
19	0.85371770448863	24	27	"Corte 1"	"Yes"	0.5
20	0.894942044257113	26	27	"Corte 1"	"Yes"	0.5
21	0.893772844185732	22	27	"Corte 1"	"Yes"	0.5
22	0.888835263835264	22	27	"Corte 1"	"Yes"	0.5
23	0.867970759442263	21	27	"Corte 1"	"Yes"	0.5
24	0.829078110193583	21	27	"Corte 1"	"Yes"	0.5
25	0.863643606426769	26	27	"Corte 1"	"Yes"	0.5
26	0.933310533515732	25	27	"Corte 1"	"Yes"	0.5
27	0.917823272617793	22	27	"Corte 1"	"Yes"	0.5
28	0.889556074766355	19	27	"Corte 1"	"Yes"	0.5
29	0.932884035156762	26	27	"Corte 1"	"Yes"	0.5
30	0.858107548264148	19	27	"Corte 1"	"Yes"	0.5
1	0.870136768025495	25	28	"Corte 1"	"Yes"	0.5
2	0.886555214118576	20	28	"Corte 1"	"Yes"	0.5
3	0.861247947454844	17	28	"Corte 1"	"Yes"	0.5
4	0.898646063281825	23	28	"Corte 1"	"Yes"	0.5
5	0.943659607438017	28	28	"Corte 1"	"Yes"	0.5
6	0.897340374228395	23	28	"Corte 1"	"Yes"	0.5
7	0.850131034700515	23	28	"Corte 1"	"Yes"	0.5
8	0.884152875342303	24	28	"Corte 1"	"Yes"	0.5
9	0.89743031916255	20	28	"Corte 1"	"Yes"	0.5
10	0.851391758842835	20	28	"Corte 1"	"Yes"	0.5
11	0.89	26	28	"Corte 1"	"Yes"	0.5
12	0.875491959235802	21	28	"Corte 1"	"Yes"	0.5
13	0.917772949160614	27	28	"Corte 1"	"Yes"	0.5
14	0.887090862958473	25	28	"Corte 1"	"Yes"	0.5
15	0.871238517579981	23	28	"Corte 1"	"Yes"	0.5
16	0.907072270508394	25	28	"Corte 1"	"Yes"	0.5
17	0.868520578420467	19	28	"Corte 1"	"Yes"	0.5
18	0.941466245981665	19	28	"Corte 1"	"Yes"	0.5
19	0.897562741312741	20	28	"Corte 1"	"Yes"	0.5
20	0.886879422626935	20	28	"Corte 1"	"Yes"	0.5
21	0.860008062890546	23	28	"Corte 1"	"Yes"	0.5
22	0.906984796025892	28	28	"Corte 1"	"Yes"	0.5
23	0.905871564974383	27	28	"Corte 1"	"Yes"	0.5
24	0.856970080916866	17	28	"Corte 1"	"Yes"	0.5
25	0.878076123810565	20	28	"Corte 1"	"Yes"	0.5
26	0.861602042056643	27	28	"Corte 1"	"Yes"	0.5
27	0.88858636197885	23	28	"Corte 1"	"Yes"	0.5
28	0.931789108187134	25	28	"Corte 1"	"Yes"	0.5
29	0.866634491634492	18	28	"Corte 1"	"Yes"	0.5
30	0.851792883843278	28	28	"Corte 1"	"Yes"	0.5
1	0.89908157919068	23	29	"Corte 1"	"Yes"	0.5
2	0.866099920223375	19	29	"Corte 1"	"Yes"	0.5
3	0.840169028088491	25	29	"Corte 1"	"Yes"	0.5
4	0.89207324173265	26	29	"Corte 1"	"Yes"	0.5
5	0.885066987806714	23	29	"Corte 1"	"Yes"	0.5
6	0.873789173789174	24	29	"Corte 1"	"Yes"	0.5
7	0.905769678621332	21	29	"Corte 1"	"Yes"	0.5
8	0.886716613802909	17	29	"Corte 1"	"Yes"	0.5
9	0.893376486527171	24	29	"Corte 1"	"Yes"	0.5
10	0.877071150097466	24	29	"Corte 1"	"Yes"	0.5
11	0.908009882128825	26	29	"Corte 1"	"Yes"	0.5
12	0.888115788075953	19	29	"Corte 1"	"Yes"	0.5
13	0.868329057539962	17	29	"Corte 1"	"Yes"	0.5
14	0.926938641583725	23	29	"Corte 1"	"Yes"	0.5
15	0.927621483375959	21	29	"Corte 1"	"Yes"	0.5
16	0.885612535612536	25	29	"Corte 1"	"Yes"	0.5
17	0.9080078125	25	29	"Corte 1"	"Yes"	0.5
18	0.857452281034249	21	29	"Corte 1"	"Yes"	0.5
19	0.829198500183248	19	29	"Corte 1"	"Yes"	0.5
20	0.841287596321153	26	29	"Corte 1"	"Yes"	0.5
21	0.912834821428571	29	29	"Corte 1"	"Yes"	0.5
22	0.862122507122507	21	29	"Corte 1"	"Yes"	0.5
23	0.837784090909091	26	29	"Corte 1"	"Yes"	0.5
24	0.874539620535714	27	29	"Corte 1"	"Yes"	0.5
25	0.865909090909091	22	29	"Corte 1"	"Yes"	0.5
26	0.842223224606016	21	29	"Corte 1"	"Yes"	0.5
27	0.874732110965591	28	29	"Corte 1"	"Yes"	0.5
28	0.909128224558745	24	29	"Corte 1"	"Yes"	0.5
29	0.915198237885463	23	29	"Corte 1"	"Yes"	0.5
30	0.884093100841869	21	29	"Corte 1"	"Yes"	0.5
1	0.854773602443235	25	30	"Corte 1"	"Yes"	0.5
2	0.863722453994011	25	30	"Corte 1"	"Yes"	0.5
3	0.900344045664243	20	30	"Corte 1"	"Yes"	0.5
4	0.921021668791058	24	30	"Corte 1"	"Yes"	0.5
5	0.904891053101982	23	30	"Corte 1"	"Yes"	0.5
6	0.846704293489216	29	30	"Corte 1"	"Yes"	0.5
7	0.880605381165919	29	30	"Corte 1"	"Yes"	0.5
8	0.8625	22	30	"Corte 1"	"Yes"	0.5
9	0.89319074049005	22	30	"Corte 1"	"Yes"	0.5
10	0.888013562026326	25	30	"Corte 1"	"Yes"	0.5
11	0.850719474134836	22	30	"Corte 1"	"Yes"	0.5
12	0.914740243599304	28	30	"Corte 1"	"Yes"	0.5
13	0.822364672364672	24	30	"Corte 1"	"Yes"	0.5
14	0.907435136925159	27	30	"Corte 1"	"Yes"	0.5
15	0.867145647321429	25	30	"Corte 1"	"Yes"	0.5
16	0.881346064275734	19	30	"Corte 1"	"Yes"	0.5
17	0.876968929075359	22	30	"Corte 1"	"Yes"	0.5
18	0.843213387290824	20	30	"Corte 1"	"Yes"	0.5
19	0.866849691146191	25	30	"Corte 1"	"Yes"	0.5
20	0.87259839310666	23	30	"Corte 1"	"Yes"	0.5
21	0.892931998136935	22	30	"Corte 1"	"Yes"	0.5
22	0.882791576217192	21	30	"Corte 1"	"Yes"	0.5
23	0.929324950015785	23	30	"Corte 1"	"Yes"	0.5
24	0.871985548697877	30	30	"Corte 1"	"Yes"	0.5
25	0.879827422919078	23	30	"Corte 1"	"Yes"	0.5
26	0.845002536783359	26	30	"Corte 1"	"Yes"	0.5
27	0.861894586894587	30	30	"Corte 1"	"Yes"	0.5
28	0.869672022307795	24	30	"Corte 1"	"Yes"	0.5
29	0.886851136851137	29	30	"Corte 1"	"Yes"	0.5
30	0.895603193700098	29	30	"Corte 1"	"Yes"	0.5
1	0.652993348115299	1	1	"Corte 1"	"Yes"	0.7
2	0.547058823529412	1	1	"Corte 1"	"Yes"	0.7
3	0.5	0	1	"Corte 1"	"Yes"	0.7
4	0.555470085470085	1	1	"Corte 1"	"Yes"	0.7
5	0.617729976600603	1	1	"Corte 1"	"Yes"	0.7
6	0.5	0	1	"Corte 1"	"Yes"	0.7
7	0.5	0	1	"Corte 1"	"Yes"	0.7
8	0.54574740328165	1	1	"Corte 1"	"Yes"	0.7
9	0.556135553898417	1	1	"Corte 1"	"Yes"	0.7
10	0.529411764705882	1	1	"Corte 1"	"Yes"	0.7
11	0.565892861713291	1	1	"Corte 1"	"Yes"	0.7
12	0.610199485199485	1	1	"Corte 1"	"Yes"	0.7
13	0.571428571428571	1	1	"Corte 1"	"Yes"	0.7
14	0.604973023692235	1	1	"Corte 1"	"Yes"	0.7
15	0.631030687722352	1	1	"Corte 1"	"Yes"	0.7
16	0.560240963855422	1	1	"Corte 1"	"Yes"	0.7
17	0.571919794514873	1	1	"Corte 1"	"Yes"	0.7
18	0.618806737394728	1	1	"Corte 1"	"Yes"	0.7
19	0.56875	1	1	"Corte 1"	"Yes"	0.7
20	0.563291139240506	1	1	"Corte 1"	"Yes"	0.7
21	0.548192771084337	1	1	"Corte 1"	"Yes"	0.7
22	0.632725742221647	1	1	"Corte 1"	"Yes"	0.7
23	0.585267857142857	1	1	"Corte 1"	"Yes"	0.7
24	0.551319176319176	1	1	"Corte 1"	"Yes"	0.7
25	0.558823529411765	1	1	"Corte 1"	"Yes"	0.7
26	0.534590792838875	1	1	"Corte 1"	"Yes"	0.7
27	0.5	0	1	"Corte 1"	"Yes"	0.7
28	0.638860275793321	1	1	"Corte 1"	"Yes"	0.7
29	0.5	0	1	"Corte 1"	"Yes"	0.7
30	0.584622582657517	1	1	"Corte 1"	"Yes"	0.7
1	0.550632911392405	2	2	"Corte 1"	"Yes"	0.7
2	0.536585365853659	1	2	"Corte 1"	"Yes"	0.7
3	0.560975609756098	1	2	"Corte 1"	"Yes"	0.7
4	0.663219168810072	2	2	"Corte 1"	"Yes"	0.7
5	0.610552461237393	2	2	"Corte 1"	"Yes"	0.7
6	0.629654159587641	2	2	"Corte 1"	"Yes"	0.7
7	0.563291139240506	1	2	"Corte 1"	"Yes"	0.7
8	0.702896453751447	2	2	"Corte 1"	"Yes"	0.7
9	0.533333333333333	1	2	"Corte 1"	"Yes"	0.7
10	0.704242129573356	2	2	"Corte 1"	"Yes"	0.7
11	0.541666666666667	1	2	"Corte 1"	"Yes"	0.7
12	0.571428571428571	1	2	"Corte 1"	"Yes"	0.7
13	0.724513856544015	2	2	"Corte 1"	"Yes"	0.7
14	0.569277493606138	2	2	"Corte 1"	"Yes"	0.7
15	0.535020982807635	2	2	"Corte 1"	"Yes"	0.7
16	0.655464063979796	2	2	"Corte 1"	"Yes"	0.7
17	0.677566493050205	2	2	"Corte 1"	"Yes"	0.7
18	0.55	1	2	"Corte 1"	"Yes"	0.7
19	0.664954290606789	2	2	"Corte 1"	"Yes"	0.7
20	0.695860220934048	2	2	"Corte 1"	"Yes"	0.7
21	0.663059354667375	2	2	"Corte 1"	"Yes"	0.7
22	0.586115672322569	2	2	"Corte 1"	"Yes"	0.7
23	0.652070790001824	2	2	"Corte 1"	"Yes"	0.7
24	0.646766697649715	2	2	"Corte 1"	"Yes"	0.7
25	0.580211637318167	2	2	"Corte 1"	"Yes"	0.7
26	0.58125	1	2	"Corte 1"	"Yes"	0.7
27	0.562231759656652	2	2	"Corte 1"	"Yes"	0.7
28	0.616611049314053	2	2	"Corte 1"	"Yes"	0.7
29	0.571262226362366	1	2	"Corte 1"	"Yes"	0.7
30	0.623772536389757	2	2	"Corte 1"	"Yes"	0.7
1	0.673031148422103	3	3	"Corte 1"	"Yes"	0.7
2	0.68384830247358	3	3	"Corte 1"	"Yes"	0.7
3	0.66795154185022	3	3	"Corte 1"	"Yes"	0.7
4	0.7236328125	3	3	"Corte 1"	"Yes"	0.7
5	0.614729196011821	3	3	"Corte 1"	"Yes"	0.7
6	0.615890066964286	3	3	"Corte 1"	"Yes"	0.7
7	0.732617496919556	3	3	"Corte 1"	"Yes"	0.7
8	0.535353535353535	1	3	"Corte 1"	"Yes"	0.7
9	0.675484283625731	3	3	"Corte 1"	"Yes"	0.7
10	0.683810375670841	3	3	"Corte 1"	"Yes"	0.7
11	0.71021021021021	3	3	"Corte 1"	"Yes"	0.7
12	0.661994301994302	3	3	"Corte 1"	"Yes"	0.7
13	0.650060146912032	2	3	"Corte 1"	"Yes"	0.7
14	0.681166625238214	3	3	"Corte 1"	"Yes"	0.7
15	0.672718633915973	3	3	"Corte 1"	"Yes"	0.7
16	0.68468201233982	3	3	"Corte 1"	"Yes"	0.7
17	0.72040085311167	3	3	"Corte 1"	"Yes"	0.7
18	0.725197950628784	3	3	"Corte 1"	"Yes"	0.7
19	0.711195343170435	3	3	"Corte 1"	"Yes"	0.7
20	0.692835692835693	3	3	"Corte 1"	"Yes"	0.7
21	0.666276676721829	3	3	"Corte 1"	"Yes"	0.7
22	0.558441558441558	1	3	"Corte 1"	"Yes"	0.7
23	0.678501674107143	3	3	"Corte 1"	"Yes"	0.7
24	0.642775229357798	3	3	"Corte 1"	"Yes"	0.7
25	0.699535852988538	3	3	"Corte 1"	"Yes"	0.7
26	0.620986157706295	3	3	"Corte 1"	"Yes"	0.7
27	0.677527921818907	3	3	"Corte 1"	"Yes"	0.7
28	0.704893504664672	3	3	"Corte 1"	"Yes"	0.7
29	0.590079800194932	2	3	"Corte 1"	"Yes"	0.7
30	0.678013392857143	3	3	"Corte 1"	"Yes"	0.7
1	0.701652892561983	4	4	"Corte 1"	"Yes"	0.7
2	0.699563318777293	4	4	"Corte 1"	"Yes"	0.7
3	0.722450128700129	4	4	"Corte 1"	"Yes"	0.7
4	0.685127503493246	4	4	"Corte 1"	"Yes"	0.7
5	0.682814896773707	4	4	"Corte 1"	"Yes"	0.7
6	0.755960844361807	4	4	"Corte 1"	"Yes"	0.7
7	0.68654981953407	4	4	"Corte 1"	"Yes"	0.7
8	0.670238536645656	4	4	"Corte 1"	"Yes"	0.7
9	0.718612349154221	4	4	"Corte 1"	"Yes"	0.7
10	0.699376169681847	4	4	"Corte 1"	"Yes"	0.7
11	0.696900826446281	4	4	"Corte 1"	"Yes"	0.7
12	0.657543122066404	4	4	"Corte 1"	"Yes"	0.7
13	0.70857432775241	4	4	"Corte 1"	"Yes"	0.7
14	0.736277522483155	4	4	"Corte 1"	"Yes"	0.7
15	0.648617301326661	4	4	"Corte 1"	"Yes"	0.7
16	0.74405852668377	4	4	"Corte 1"	"Yes"	0.7
17	0.733766233766234	4	4	"Corte 1"	"Yes"	0.7
18	0.683048433048433	4	4	"Corte 1"	"Yes"	0.7
19	0.692582781456954	4	4	"Corte 1"	"Yes"	0.7
20	0.754604261796043	4	4	"Corte 1"	"Yes"	0.7
21	0.744661125319693	4	4	"Corte 1"	"Yes"	0.7
22	0.750280761367236	4	4	"Corte 1"	"Yes"	0.7
23	0.696757533073715	4	4	"Corte 1"	"Yes"	0.7
24	0.673146323360037	4	4	"Corte 1"	"Yes"	0.7
25	0.733729338842975	4	4	"Corte 1"	"Yes"	0.7
26	0.713688016528926	4	4	"Corte 1"	"Yes"	0.7
27	0.735238412121522	4	4	"Corte 1"	"Yes"	0.7
28	0.701409040178571	4	4	"Corte 1"	"Yes"	0.7
29	0.720963805214907	4	4	"Corte 1"	"Yes"	0.7
30	0.726135283784951	4	4	"Corte 1"	"Yes"	0.7
1	0.807270317748944	5	5	"Corte 1"	"Yes"	0.7
2	0.695261946663057	5	5	"Corte 1"	"Yes"	0.7
3	0.689968864220929	5	5	"Corte 1"	"Yes"	0.7
4	0.722562092977362	5	5	"Corte 1"	"Yes"	0.7
5	0.73307076446281	5	5	"Corte 1"	"Yes"	0.7
6	0.736894586894587	5	5	"Corte 1"	"Yes"	0.7
7	0.711855578045005	5	5	"Corte 1"	"Yes"	0.7
8	0.729629224543367	5	5	"Corte 1"	"Yes"	0.7
9	0.79462962962963	5	5	"Corte 1"	"Yes"	0.7
10	0.668755809321471	5	5	"Corte 1"	"Yes"	0.7
11	0.635439360929557	5	5	"Corte 1"	"Yes"	0.7
12	0.648988603988604	5	5	"Corte 1"	"Yes"	0.7
13	0.751416650221308	5	5	"Corte 1"	"Yes"	0.7
14	0.739031339031339	5	5	"Corte 1"	"Yes"	0.7
15	0.692602297923806	5	5	"Corte 1"	"Yes"	0.7
16	0.709529958677686	5	5	"Corte 1"	"Yes"	0.7
17	0.642992623814542	5	5	"Corte 1"	"Yes"	0.7
18	0.760246764179733	5	5	"Corte 1"	"Yes"	0.7
19	0.714562012670565	5	5	"Corte 1"	"Yes"	0.7
20	0.710933536276002	5	5	"Corte 1"	"Yes"	0.7
21	0.70341796875	5	5	"Corte 1"	"Yes"	0.7
22	0.761306463961501	5	5	"Corte 1"	"Yes"	0.7
23	0.723501898559107	5	5	"Corte 1"	"Yes"	0.7
24	0.743331473214286	5	5	"Corte 1"	"Yes"	0.7
25	0.719351783647269	5	5	"Corte 1"	"Yes"	0.7
26	0.676735681170271	5	5	"Corte 1"	"Yes"	0.7
27	0.696578024621842	5	5	"Corte 1"	"Yes"	0.7
28	0.668760683760684	5	5	"Corte 1"	"Yes"	0.7
29	0.757184709821429	5	5	"Corte 1"	"Yes"	0.7
30	0.785488484118621	5	5	"Corte 1"	"Yes"	0.7
1	0.740728062864627	6	6	"Corte 1"	"Yes"	0.7
2	0.740853658536585	6	6	"Corte 1"	"Yes"	0.7
3	0.761318308735541	6	6	"Corte 1"	"Yes"	0.7
4	0.726092715231788	6	6	"Corte 1"	"Yes"	0.7
5	0.717079787604053	6	6	"Corte 1"	"Yes"	0.7
6	0.676402353136134	6	6	"Corte 1"	"Yes"	0.7
7	0.708200266552669	6	6	"Corte 1"	"Yes"	0.7
8	0.714016187247074	6	6	"Corte 1"	"Yes"	0.7
9	0.686467717717718	6	6	"Corte 1"	"Yes"	0.7
10	0.719490415525658	6	6	"Corte 1"	"Yes"	0.7
11	0.771818073580188	6	6	"Corte 1"	"Yes"	0.7
12	0.790767045454545	6	6	"Corte 1"	"Yes"	0.7
13	0.724286786786787	6	6	"Corte 1"	"Yes"	0.7
14	0.824537106728888	6	6	"Corte 1"	"Yes"	0.7
15	0.753995327102804	6	6	"Corte 1"	"Yes"	0.7
16	0.821558456203659	6	6	"Corte 1"	"Yes"	0.7
17	0.708311014631671	6	6	"Corte 1"	"Yes"	0.7
18	0.698145102339181	6	6	"Corte 1"	"Yes"	0.7
19	0.757317012365377	6	6	"Corte 1"	"Yes"	0.7
20	0.693650399094098	6	6	"Corte 1"	"Yes"	0.7
21	0.642016211051869	6	6	"Corte 1"	"Yes"	0.7
22	0.761679796569605	6	6	"Corte 1"	"Yes"	0.7
23	0.767365426574972	6	6	"Corte 1"	"Yes"	0.7
24	0.655022321428571	6	6	"Corte 1"	"Yes"	0.7
25	0.827404517931998	6	6	"Corte 1"	"Yes"	0.7
26	0.726776803586028	6	6	"Corte 1"	"Yes"	0.7
27	0.73465811965812	6	6	"Corte 1"	"Yes"	0.7
28	0.740790005387931	6	6	"Corte 1"	"Yes"	0.7
29	0.700677404786994	6	6	"Corte 1"	"Yes"	0.7
30	0.61499322595213	6	6	"Corte 1"	"Yes"	0.7
1	0.824377037727061	7	7	"Corte 1"	"Yes"	0.7
2	0.664727733463875	7	7	"Corte 1"	"Yes"	0.7
3	0.77911671340956	7	7	"Corte 1"	"Yes"	0.7
4	0.790953162874345	7	7	"Corte 1"	"Yes"	0.7
5	0.836983890618654	7	7	"Corte 1"	"Yes"	0.7
6	0.782864152892562	7	7	"Corte 1"	"Yes"	0.7
7	0.763288854861643	7	7	"Corte 1"	"Yes"	0.7
8	0.698442714126808	7	7	"Corte 1"	"Yes"	0.7
9	0.864656650712805	7	7	"Corte 1"	"Yes"	0.7
10	0.684635075604239	7	7	"Corte 1"	"Yes"	0.7
11	0.792097107438017	7	7	"Corte 1"	"Yes"	0.7
12	0.817155756207675	7	7	"Corte 1"	"Yes"	0.7
13	0.709901866151866	7	7	"Corte 1"	"Yes"	0.7
14	0.789320570570571	7	7	"Corte 1"	"Yes"	0.7
