"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
16	0.886083581414629	8	8	"Churn"	"Yes"	0.1
17	0.903294786484915	8	8	"Churn"	"Yes"	0.1
18	0.885912853349992	8	8	"Churn"	"Yes"	0.1
19	0.886452095808383	8	8	"Churn"	"Yes"	0.1
20	0.904324317843955	8	8	"Churn"	"Yes"	0.1
21	0.879475715541289	8	8	"Churn"	"Yes"	0.1
22	0.895294885048983	8	8	"Churn"	"Yes"	0.1
23	0.880239978600634	8	8	"Churn"	"Yes"	0.1
24	0.871661992439946	8	8	"Churn"	"Yes"	0.1
25	0.833533022958601	8	8	"Churn"	"Yes"	0.1
26	0.908234059062486	8	8	"Churn"	"Yes"	0.1
27	0.918659427522057	8	8	"Churn"	"Yes"	0.1
28	0.896805729366722	8	8	"Churn"	"Yes"	0.1
29	0.869641537324464	8	8	"Churn"	"Yes"	0.1
30	0.891200784643408	8	8	"Churn"	"Yes"	0.1
1	0.860503992015968	9	9	"Churn"	"Yes"	0.1
2	0.856541454902111	9	9	"Churn"	"Yes"	0.1
3	0.888344393397992	9	9	"Churn"	"Yes"	0.1
4	0.854762629336579	9	9	"Churn"	"Yes"	0.1
5	0.87388505251043	9	9	"Churn"	"Yes"	0.1
6	0.886705921592775	9	9	"Churn"	"Yes"	0.1
7	0.853022823479167	9	9	"Churn"	"Yes"	0.1
8	0.907973139127968	9	9	"Churn"	"Yes"	0.1
9	0.864288150945172	9	9	"Churn"	"Yes"	0.1
10	0.908748141754184	9	9	"Churn"	"Yes"	0.1
11	0.867981790591806	9	9	"Churn"	"Yes"	0.1
12	0.862047958196732	9	9	"Churn"	"Yes"	0.1
13	0.915467798398312	9	9	"Churn"	"Yes"	0.1
14	0.836895019873743	9	9	"Churn"	"Yes"	0.1
15	0.852872090540252	9	9	"Churn"	"Yes"	0.1
16	0.900607589132179	9	9	"Churn"	"Yes"	0.1
17	0.863072336040865	9	9	"Churn"	"Yes"	0.1
18	0.895191473823543	9	9	"Churn"	"Yes"	0.1
19	0.880799407306646	9	9	"Churn"	"Yes"	0.1
20	0.833816934845687	9	9	"Churn"	"Yes"	0.1
21	0.906173058712121	9	9	"Churn"	"Yes"	0.1
22	0.851631064745819	9	9	"Churn"	"Yes"	0.1
23	0.867909410253961	9	9	"Churn"	"Yes"	0.1
24	0.878615919599526	9	9	"Churn"	"Yes"	0.1
25	0.886950475065229	9	9	"Churn"	"Yes"	0.1
26	0.9258838772578	9	9	"Churn"	"Yes"	0.1
27	0.88953326587402	9	9	"Churn"	"Yes"	0.1
28	0.878145424836601	9	9	"Churn"	"Yes"	0.1
29	0.886642533936652	9	9	"Churn"	"Yes"	0.1
30	0.945543247431556	9	9	"Churn"	"Yes"	0.1
1	0.878499251497006	10	10	"Churn"	"Yes"	0.1
2	0.905719956694334	10	10	"Churn"	"Yes"	0.1
3	0.867322286870731	10	10	"Churn"	"Yes"	0.1
4	0.893178529837315	10	10	"Churn"	"Yes"	0.1
5	0.89044281966576	10	10	"Churn"	"Yes"	0.1
6	0.873494814065267	10	10	"Churn"	"Yes"	0.1
7	0.913890861742424	10	10	"Churn"	"Yes"	0.1
8	0.873625921198897	10	10	"Churn"	"Yes"	0.1
9	0.870422651186317	10	10	"Churn"	"Yes"	0.1
10	0.885502939466374	10	10	"Churn"	"Yes"	0.1
11	0.870204526926581	10	10	"Churn"	"Yes"	0.1
12	0.855700249049029	10	10	"Churn"	"Yes"	0.1
13	0.870518363777691	10	10	"Churn"	"Yes"	0.1
14	0.891523378582202	10	10	"Churn"	"Yes"	0.1
15	0.860293864432073	10	10	"Churn"	"Yes"	0.1
16	0.846135179924242	10	10	"Churn"	"Yes"	0.1
17	0.882460273466371	10	10	"Churn"	"Yes"	0.1
18	0.831553013954827	10	10	"Churn"	"Yes"	0.1
19	0.882104540918164	10	10	"Churn"	"Yes"	0.1
20	0.900652171143974	10	10	"Churn"	"Yes"	0.1
21	0.877862864805731	10	10	"Churn"	"Yes"	0.1
22	0.877166193181818	10	10	"Churn"	"Yes"	0.1
23	0.882704726967022	10	10	"Churn"	"Yes"	0.1
24	0.895477069568597	10	10	"Churn"	"Yes"	0.1
25	0.890233686067019	10	10	"Churn"	"Yes"	0.1
26	0.888571188797775	10	10	"Churn"	"Yes"	0.1
27	0.848313192346425	10	10	"Churn"	"Yes"	0.1
28	0.870493306436824	10	10	"Churn"	"Yes"	0.1
29	0.884907298809094	10	10	"Churn"	"Yes"	0.1
30	0.904864190687361	10	10	"Churn"	"Yes"	0.1
1	0.913397646053937	11	11	"Churn"	"Yes"	0.1
2	0.837981835528517	11	11	"Churn"	"Yes"	0.1
3	0.900074329832638	11	11	"Churn"	"Yes"	0.1
4	0.874648331892352	11	11	"Churn"	"Yes"	0.1
5	0.864360668480373	11	11	"Churn"	"Yes"	0.1
6	0.839514292942069	11	11	"Churn"	"Yes"	0.1
7	0.861960320976714	11	11	"Churn"	"Yes"	0.1
8	0.813604588194752	11	11	"Churn"	"Yes"	0.1
9	0.803307807224947	11	11	"Churn"	"Yes"	0.1
10	0.79829419583518	11	11	"Churn"	"Yes"	0.1
11	0.877062968321747	11	11	"Churn"	"Yes"	0.1
12	0.822096686850785	11	11	"Churn"	"Yes"	0.1
13	0.857076919388098	11	11	"Churn"	"Yes"	0.1
14	0.872135994087214	11	11	"Churn"	"Yes"	0.1
15	0.913405440839069	11	11	"Churn"	"Yes"	0.1
16	0.864962416762958	11	11	"Churn"	"Yes"	0.1
17	0.880957987150594	11	11	"Churn"	"Yes"	0.1
18	0.907143702651515	11	11	"Churn"	"Yes"	0.1
19	0.88455603339236	11	11	"Churn"	"Yes"	0.1
20	0.882990269461078	11	11	"Churn"	"Yes"	0.1
21	0.875354292940304	11	11	"Churn"	"Yes"	0.1
22	0.776191997019176	11	11	"Churn"	"Yes"	0.1
23	0.88643137254902	11	11	"Churn"	"Yes"	0.1
24	0.892783477717008	11	11	"Churn"	"Yes"	0.1
25	0.884584103082482	11	11	"Churn"	"Yes"	0.1
26	0.8949487465993	11	11	"Churn"	"Yes"	0.1
27	0.887888026607539	11	11	"Churn"	"Yes"	0.1
28	0.891589292313378	11	11	"Churn"	"Yes"	0.1
29	0.83669951558014	11	11	"Churn"	"Yes"	0.1
30	0.874793528954528	11	11	"Churn"	"Yes"	0.1
1	0.88229193017961	12	12	"Churn"	"Yes"	0.1
2	0.897926730275327	12	12	"Churn"	"Yes"	0.1
3	0.869200607133822	12	12	"Churn"	"Yes"	0.1
4	0.835499245852187	12	12	"Churn"	"Yes"	0.1
5	0.851216133004926	12	12	"Churn"	"Yes"	0.1
6	0.856724639689579	12	12	"Churn"	"Yes"	0.1
7	0.892228929924242	12	12	"Churn"	"Yes"	0.1
8	0.836134704039453	12	12	"Churn"	"Yes"	0.1
9	0.864732874467388	12	12	"Churn"	"Yes"	0.1
10	0.876565060635857	12	12	"Churn"	"Yes"	0.1
11	0.811564371257485	12	12	"Churn"	"Yes"	0.1
12	0.846720466461961	12	12	"Churn"	"Yes"	0.1
13	0.882200694695056	12	12	"Churn"	"Yes"	0.1
14	0.850062375249501	12	12	"Churn"	"Yes"	0.1
15	0.876566966464477	12	12	"Churn"	"Yes"	0.1
16	0.84861388501589	12	12	"Churn"	"Yes"	0.1
17	0.855316143581102	12	12	"Churn"	"Yes"	0.1
18	0.847794314829713	12	12	"Churn"	"Yes"	0.1
19	0.837692272582044	12	12	"Churn"	"Yes"	0.1
20	0.860292669718899	12	12	"Churn"	"Yes"	0.1
21	0.837707685581034	12	12	"Churn"	"Yes"	0.1
22	0.834619455521095	12	12	"Churn"	"Yes"	0.1
23	0.867491440015505	12	12	"Churn"	"Yes"	0.1
24	0.843036933974197	12	12	"Churn"	"Yes"	0.1
25	0.884770776387091	12	12	"Churn"	"Yes"	0.1
26	0.844791666666667	12	12	"Churn"	"Yes"	0.1
27	0.865630114566285	12	12	"Churn"	"Yes"	0.1
28	0.856539925387195	12	12	"Churn"	"Yes"	0.1
29	0.891748627702202	12	12	"Churn"	"Yes"	0.1
30	0.883083251762548	12	12	"Churn"	"Yes"	0.1
1	0.846305087996931	13	13	"Churn"	"Yes"	0.1
2	0.866076696165192	13	13	"Churn"	"Yes"	0.1
3	0.831901285612766	13	13	"Churn"	"Yes"	0.1
4	0.80838299150037	13	13	"Churn"	"Yes"	0.1
5	0.826941287878788	13	13	"Churn"	"Yes"	0.1
6	0.85847963800905	13	13	"Churn"	"Yes"	0.1
7	0.850188303057156	13	13	"Churn"	"Yes"	0.1
8	0.876009205927239	13	13	"Churn"	"Yes"	0.1
9	0.883691522273588	13	13	"Churn"	"Yes"	0.1
10	0.864841020573808	13	13	"Churn"	"Yes"	0.1
11	0.854434880239521	13	13	"Churn"	"Yes"	0.1
12	0.889308882235529	13	13	"Churn"	"Yes"	0.1
13	0.848513719512195	13	13	"Churn"	"Yes"	0.1
